Date,Time,InstanceName,User,MeasStat,MachStat,Snr,Voc,Isc,Pmax,Vpmax,Ipmax,Rs,Rsh,FF,Eff,Tdut,Gavg,LTI,Class,ClassBin
 2018-01-21, 11:13:29,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED533256,  38.2984,   9.2876, 273.5929,  31.086,   8.801,   0.4738, 799.4676,  76.9169,  16.7848,  23.4,1000.8,   0.0011,    3 - 2,    2
 2018-01-21, 11:14:02,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED533154,  38.3272,   9.3168, 274.0499,  31.097,   8.813,   0.4731, 567.1844,  76.7456,  16.8129,  23.3,1001.0,   0.0016,    3 - 2,    2
 2018-01-21, 11:14:34,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED533155,  38.2793,   9.2636, 273.2840,  31.096,   8.788,   0.4708, 614.3095,  77.0678,  16.7659,  23.4,1002.2,   0.0011,    3 - 2,    2
 2018-01-21, 11:15:07,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED533099,  38.3490,   9.3110, 274.0145,  31.124,   8.804,   0.4734, 733.8511,  76.7402,  16.8107,  23.4,1000.9,   0.0012,    3 - 2,    2
 2018-01-21, 11:15:38,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED533169,  38.2387,   9.2817, 273.2083,  31.050,   8.799,   0.4712,1148.4693,  76.9777,  16.7612,  23.4,1001.8,   0.0014,    3 - 2,    2
 2018-01-21, 11:16:44,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED533267,  38.2636,   9.2827, 273.0983,  31.032,   8.801,   0.4753, 640.8335,  76.8876,  16.7545,  23.4,1001.2,   0.0012,    3 - 2,    2
 2018-01-21, 11:17:16,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED533274,  38.2597,   9.2947, 273.4401,  31.028,   8.813,   0.4753, 473.2276,  76.8927,  16.7755,  23.5,1000.9,   0.0013,    3 - 2,    2
 2018-01-21, 11:17:48,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED533263,  38.3267,   9.3215, 274.3686,  31.059,   8.834,   0.4769,1307.6980,  76.7976,  16.8324,  23.5,1000.8,   0.0013,    3 - 2,    2
 2018-01-21, 11:18:19,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED533273,  38.2865,   9.3055, 273.8176,  31.089,   8.808,   0.4712, 622.1052,  76.8560,  16.7986,  23.6,1000.7,   0.0011,    3 - 2,    2
 2018-01-21, 11:19:09,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED533157,  38.2914,   9.2943, 274.0493,  31.118,   8.807,   0.4686, 851.3394,  77.0037,  16.8128,  23.5,1001.5,   0.0012,    3 - 2,    2
 2018-01-21, 11:19:40,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523459,  38.2891,   9.2727, 273.7354,  31.148,   8.788,   0.4650, 404.7571,  77.0996,  16.7936,  23.8,1000.9,   0.0011,    3 - 2,    2
 2018-01-21, 11:20:22,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523312,  38.2622,   9.2897, 272.9319,  31.024,   8.797,   0.4761, 527.2333,  76.7865,  16.7443,  23.8,1001.7,   0.0012,    3 - 2,    2
 2018-01-21, 11:20:53,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523047,  38.4350,   9.2592, 274.3289,  31.282,   8.770,   0.4667, 632.7692,  77.0852,  16.8300,  23.9,1001.8,   0.0011,    3 - 2,    2
 2018-01-21, 11:21:25,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524000,  38.4503,   9.3014, 274.3389,  31.193,   8.795,   0.4764, 664.9753,  76.7077,  16.8306,  23.8,1001.1,   0.0013,    3 - 2,    2
 2018-01-21, 11:21:57,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528094,  38.6289,   9.2879, 276.0055,  31.367,   8.799,   0.4767, 549.3493,  76.9287,  16.9329,  23.7,1001.4,   0.0009,    3 - 2,    2
 2018-01-21, 11:22:28,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528046,  38.5990,   9.3251, 276.3769,  31.293,   8.832,   0.4802, 725.0646,  76.7842,  16.9556,  23.6,1001.7,   0.0014,    3 - 2,    2
 2018-01-21, 11:23:00,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528816,  38.5479,   9.2808, 275.4133,  31.300,   8.799,   0.4746, 469.9024,  76.9840,  16.8965,  23.5,1001.7,   0.0010,    3 - 2,    2
 2018-01-21, 11:23:31,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528040,  38.5592,   9.3548, 276.2774,  31.242,   8.843,   0.4794, 995.8580,  76.5918,  16.9495,  23.5,1000.8,   0.0013,    4 - 3,    3
 2018-01-21, 11:24:03,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528332,  38.5416,   9.3177, 275.7368,  31.246,   8.825,   0.4782, 530.5222,  76.7813,  16.9164,  23.3,1001.1,   0.0013,    3 - 2,    2
 2018-01-21, 11:24:34,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528331,  38.5394,   9.3089, 274.8191,  31.230,   8.800,   0.4817, 457.7782,  76.6024,  16.8601,  23.3,1001.2,   0.0012,    3 - 2,    2
 2018-01-21, 11:25:06,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528139,  38.5372,   9.3246, 276.0811,  31.242,   8.837,   0.4782,1394.6817,  76.8294,  16.9375,  23.2,1000.4,   0.0011,    3 - 2,    2
 2018-01-21, 11:25:37,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528845,  38.4987,   9.3428, 275.0508,  31.162,   8.826,   0.4833, 562.6889,  76.4698,  16.8743,  23.2,1000.7,   0.0012,    3 - 2,    2
 2018-01-21, 11:26:14,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED519107,  38.4704,   9.2512, 273.4063,  31.198,   8.763,   0.4810, 343.5337,  76.8215,  16.7734,  23.2,1000.9,   0.0010,    3 - 2,    2
 2018-01-21, 11:26:58,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528338,  38.5475,   9.3239, 275.1653,  31.222,   8.813,   0.4824,1059.5178,  76.5594,  16.8813,  23.1,1002.1,   0.0009,    3 - 2,    2
 2018-01-21, 11:27:30,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528151,  38.5327,   9.3311, 275.0939,  31.218,   8.812,   0.4823, 628.2723,  76.5102,  16.8769,  23.1,1001.2,   0.0013,    3 - 2,    2
 2018-01-21, 11:28:06,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528347,  38.5568,   9.3119, 276.1575,  31.279,   8.829,   0.4763, 691.5896,  76.9163,  16.9422,  23.1,1002.3,   0.0011,    3 - 2,    2
 2018-01-21, 11:28:44,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528145,  38.5308,   9.3139, 275.6781,  31.267,   8.817,   0.4766, 388.8106,  76.8177,  16.9128,  23.2,1001.1,   0.0012,    3 - 2,    2
 2018-01-21, 11:29:15,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528348,  38.5516,   9.3328, 275.7504,  31.235,   8.828,   0.4817, 527.2766,  76.6414,  16.9172,  23.1,1001.8,   0.0011,    3 - 2,    2
 2018-01-21, 11:29:47,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528350,  38.5426,   9.3372, 275.9929,  31.251,   8.832,   0.4785,1184.9485,  76.6904,  16.9321,  23.3,1000.8,   0.0011,    3 - 2,    2
 2018-01-21, 11:30:18,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528349,  38.5879,   9.3294, 276.4443,  31.294,   8.834,   0.4788, 867.4727,  76.7898,  16.9598,  23.2,1001.2,   0.0010,    3 - 2,    2
 2018-01-21, 11:30:50,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528154,  38.5523,   9.3365, 275.6918,  31.244,   8.824,   0.4809, 455.3304,  76.5931,  16.9136,  23.3,1001.6,   0.0013,    3 - 2,    2
 2018-01-21, 11:31:22,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528153,  38.5065,   9.3402, 275.4211,  31.198,   8.828,   0.4798, 739.2696,  76.5786,  16.8970,  23.3,1001.0,   0.0011,    3 - 2,    2
 2018-01-21, 11:31:51,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528149,  38.5197,   9.3489, 275.3652,  31.182,   8.831,   0.4832, 273.3923,  76.4659,  16.8936,  23.4,1001.0,   0.0011,    3 - 2,    2
 2018-01-21, 11:32:23,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528155,  38.5531,   9.3187, 275.5701,  31.237,   8.822,   0.4821, 492.2255,  76.7043,  16.9061,  23.3,1001.0,   0.0011,    3 - 2,    2
 2018-01-21, 11:33:00,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528351,  38.5728,   9.3548, 275.9945,  31.242,   8.834,   0.4821, 302.1094,  76.4865,  16.9322,  23.6,1001.0,   0.0014,    3 - 2,    2
 2018-01-21, 11:33:34,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528867,  38.5292,   9.3196, 275.0357,  31.214,   8.811,   0.4824, 878.0766,  76.5955,  16.8734,  23.6,1001.6,   0.0010,    3 - 2,    2
 2018-01-21, 11:34:07,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528352,  38.5853,   9.3196, 275.8420,  31.270,   8.821,   0.4811, 462.0472,  76.7083,  16.9228,  23.6,1001.8,   0.0013,    3 - 2,    2
 2018-01-21, 11:36:52,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED528177,  38.5747,   9.3093, 276.4663,  31.304,   8.832,   0.4740, 520.6961,  76.9883,  16.9611,  23.7,1001.3,   0.0008,    3 - 2,    2
 2018-01-21, 11:37:21,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED533084,  38.3036,   9.2794, 274.0273,  31.130,   8.803,   0.4680, 442.2144,  77.0966,  16.8115,  23.7,1000.7,   0.0011,    3 - 2,    2
 2018-01-21, 11:37:53,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523834,  38.3114,   9.2590, 273.4085,  31.151,   8.777,   0.4685, 786.6260,  77.0758,  16.7735,  23.8,1001.1,   0.0012,    3 - 2,    2
 2018-01-21, 11:38:22,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523787,  38.2707,   9.2665, 273.3294,  31.110,   8.786,   0.4671, 614.5044,  77.0735,  16.7687,  23.7,1002.2,   0.0012,    3 - 2,    2
 2018-01-21, 11:38:54,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523681,  38.2732,   9.2783, 273.0390,  31.060,   8.791,   0.4730, 393.3099,  76.8886,  16.7509,  23.5,1001.5,   0.0011,    3 - 2,    2
 2018-01-21, 11:39:25,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523855,  38.2955,   9.2884, 273.3598,  31.148,   8.776,   0.4666, 482.8756,  76.8504,  16.7705,  23.4,1001.3,   0.0013,    3 - 2,    2
 2018-01-21, 11:39:55,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523975,  38.3545,   9.3244, 274.8909,  31.155,   8.823,   0.4685, 414.3060,  76.8642,  16.8645,  23.3,1000.9,   0.0014,    3 - 2,    2
 2018-01-21, 11:40:45,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524091,  38.4009,   9.2848, 274.6417,  31.212,   8.799,   0.4688, 525.0079,  77.0288,  16.8492,  23.4,1000.8,   0.0011,    3 - 2,    2
 2018-01-21, 11:41:14,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524092,  38.4433,   9.2868, 275.1086,  31.289,   8.792,   0.4649, 400.4031,  77.0578,  16.8778,  23.3,1001.8,   0.0011,    3 - 2,    2
 2018-01-21, 11:43:48,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523977,  38.4026,   9.3033, 273.8858,  31.132,   8.798,   0.4781, 679.2874,  76.6604,  16.8028,  23.3,1001.1,   0.0014,    3 - 2,    2
 2018-01-21, 11:44:25,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523989,  38.3684,   9.2927, 273.9626,  31.144,   8.797,   0.4737, 623.3222,  76.8383,  16.8075,  23.2,1001.1,   0.0011,    3 - 2,    2
 2018-01-21, 11:45:01,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524212,  38.3877,   9.2871, 274.5462,  31.240,   8.788,   0.4655, 357.5884,  77.0090,  16.8433,  23.3,1001.0,   0.0010,    3 - 2,    2
 2018-01-21, 11:45:32,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524095,  38.4163,   9.3062, 274.4090,  31.183,   8.800,   0.4745, 927.4869,  76.7555,  16.8349,  23.2,1001.1,   0.0012,    3 - 2,    2
 2018-01-21, 11:46:14,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524213,  38.4365,   9.3027, 275.2779,  31.286,   8.799,   0.4643, 487.8841,  76.9874,  16.8882,  23.2,1001.1,   0.0010,    3 - 2,    2
 2018-01-21, 11:46:51,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523998,  38.4133,   9.2893, 275.2313,  31.251,   8.807,   0.4661, 884.8602,  77.1316,  16.8854,  23.3,1001.0,   0.0011,    3 - 2,    2
 2018-01-21, 11:48:00,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524226,  38.4459,   9.2905, 274.9612,  31.264,   8.795,   0.4691,1160.6439,  76.9805,  16.8688,  23.3,1001.6,   0.0011,    3 - 2,    2
 2018-01-21, 11:48:34,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523994,  38.3454,   9.2906, 274.3112,  31.184,   8.797,   0.4659, 493.3419,  76.9995,  16.8289,  23.2,1001.1,   0.0010,    3 - 2,    2
 2018-01-21, 11:49:06,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524222,  38.3934,   9.2925, 275.1578,  31.247,   8.806,   0.4654, 754.7481,  77.1246,  16.8808,  23.2,1001.6,   0.0011,    3 - 2,    2
 2018-01-21, 11:50:12,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524223,  38.4048,   9.2958, 275.1685,  31.246,   8.807,   0.4672,1348.0208,  77.0773,  16.8815,  23.2,1001.2,   0.0011,    3 - 2,    2
 2018-01-21, 11:50:41,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524415,  38.3794,   9.2833, 274.6634,  31.196,   8.804,   0.4688, 938.3979,  77.0908,  16.8505,  23.2,1000.8,   0.0011,    3 - 2,    2
 2018-01-21, 11:51:13,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523999,  38.4102,   9.3119, 274.9417,  31.212,   8.809,   0.4683, 814.2842,  76.8698,  16.8676,  23.3,1000.9,   0.0011,    3 - 2,    2
 2018-01-21, 11:51:44,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524230,  38.4112,   9.2989, 275.3040,  31.266,   8.805,   0.4635, 463.6905,  77.0766,  16.8898,  23.4,1001.4,   0.0011,    3 - 2,    2
 2018-01-21, 11:52:16,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524601,  38.3561,   9.3337, 274.5624,  31.123,   8.822,   0.4736, 400.6344,  76.6922,  16.8443,  23.3,1000.8,   0.0011,    3 - 2,    2
 2018-01-21, 11:52:47,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524417,  38.3898,   9.2983, 275.0782,  31.190,   8.819,   0.4687,1160.4511,  77.0615,  16.8760,  23.4,1000.8,   0.0009,    3 - 2,    2
 2018-01-21, 11:53:19,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524143,  38.4115,   9.2909, 275.0237,  31.226,   8.807,   0.4689, 904.0689,  77.0638,  16.8726,  23.5,1000.6,   0.0014,    3 - 2,    2
 2018-01-21, 11:53:50,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523996,  38.3583,   9.2944, 274.1196,  31.201,   8.786,   0.4659, 750.0383,  76.8881,  16.8172,  23.6,1001.1,   0.0012,    3 - 2,    2
 2018-01-21, 11:54:22,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523997,  38.4056,   9.3242, 275.1201,  31.183,   8.823,   0.4720, 883.2166,  76.8274,  16.8785,  23.6,1001.6,   0.0010,    3 - 2,    2
 2018-01-21, 11:54:57,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524228,  38.4295,   9.3109, 275.4058,  31.278,   8.805,   0.4655, 360.8523,  76.9692,  16.8961,  23.7,1001.4,   0.0014,    3 - 2,    2
 2018-01-21, 11:55:29,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530839,  38.5377,   9.3424, 276.0382,  31.238,   8.837,   0.4774, 816.3575,  76.6702,  16.9349,  24.0,1001.2,   0.0012,    3 - 2,    2
 2018-01-21, 11:56:10,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED532513,  38.4458,   9.3347, 276.3825,  31.253,   8.843,   0.4678,1058.2565,  77.0127,  16.9560,  23.8,1001.4,   0.0016,    4 - 3,    3
 2018-01-21, 11:57:20,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED532514,  38.4287,   9.3367, 276.1437,  31.230,   8.842,   0.4687, 671.5328,  76.9638,  16.9413,  23.6,1001.1,   0.0011,    4 - 3,    3
 2018-01-21, 11:58:10,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED532351,  38.4422,   9.3329, 276.4562,  31.251,   8.846,   0.4686,1518.6371,  77.0549,  16.9605,  23.5,1000.4,   0.0011,    4 - 3,    3
 2018-01-21, 11:59:41,60p,engineer - ENGINEER,Ok,Ok,XNYP201601S414653,  38.0983,   9.1174, 263.6763,  30.657,   8.601,   0.5097, 707.9087,  75.9093,  16.1765,  23.9,1001.2,   0.0010,    1 - ng,    7
 2018-01-21, 12:00:15,60p,engineer - ENGINEER,Ok,Ok,,  38.0821,   9.1171, 263.5616,  30.650,   8.599,   0.5084, 646.4295,  75.9113,  16.1694,  23.8,1001.2,   0.0010,    1 - ng,    7
 2018-01-21, 12:00:47,60p,engineer - ENGINEER,Ok,Ok,,  38.0879,   9.1143, 263.6169,  30.658,   8.598,   0.5091, 736.5445,  75.9386,  16.1728,  23.8,1001.4,   0.0011,    1 - ng,    7
 2018-01-21, 12:02:17,60p,engineer - ENGINEER,Ok,Ok,XNYP201601S414653,  38.0480,   9.1207, 263.3353,  30.613,   8.602,   0.5097, 646.4093,  75.8841,  16.1555,  23.9,1001.0,   0.0011,    1 - ng,    7
 2018-01-21, 12:03:23,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED532763,  38.3832,   9.3176, 275.4823,  31.171,   8.838,   0.4712,1083.5255,  77.0278,  16.9008,  23.7,1001.0,   0.0015,    3 - 2,    2
 2018-01-21, 12:03:54,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED532787,  38.2189,   9.2830, 273.1163,  31.060,   8.793,   0.4678, 527.8282,  76.9808,  16.7556,  23.4,1001.2,   0.0014,    3 - 2,    2
 2018-01-21, 12:04:27,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED532523,  38.2335,   9.3033, 273.2332,  31.023,   8.807,   0.4735, 488.2173,  76.8159,  16.7628,  23.4,1000.3,   0.0013,    3 - 2,    2
 2018-01-21, 12:05:02,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED532369,  38.3891,   9.3180, 275.6068,  31.178,   8.840,   0.4718, 990.6241,  77.0479,  16.9084,  23.4,1001.5,   0.0012,    3 - 2,    2
 2018-01-21, 12:05:34,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523371,  38.2876,   9.3016, 273.0096,  31.029,   8.799,   0.4759, 728.6817,  76.6590,  16.7491,  23.4,1001.3,   0.0011,    3 - 2,    2
 2018-01-21, 12:06:27,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523373,  38.2943,   9.3163, 273.6255,  31.035,   8.817,   0.4765, 752.5119,  76.6973,  16.7868,  23.3,1000.9,   0.0012,    3 - 2,    2
 2018-01-21, 12:07:43,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523078,  38.2683,   9.2768, 273.1547,  31.114,   8.779,   0.4691, 630.4867,  76.9432,  16.7580,  23.3,1000.4,   0.0011,    3 - 2,    2
 2018-01-21, 12:08:53,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523297,  38.2737,   9.2718, 272.7031,  31.086,   8.772,   0.4716, 927.7121,  76.8465,  16.7303,  23.4,1000.8,   0.0011,    3 - 2,    2
 2018-01-21, 12:09:38,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523417,  38.2387,   9.2781, 272.8667,  31.065,   8.784,   0.4685, 433.8366,  76.9109,  16.7403,  23.4,1001.1,   0.0011,    3 - 2,    2
 2018-01-21, 12:10:20,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523421,  38.2320,   9.3153, 272.9181,  31.022,   8.797,   0.4724, 507.0265,  76.6316,  16.7434,  23.2,1001.1,   0.0009,    3 - 2,    2
 2018-01-21, 12:10:52,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523299,  38.3266,   9.2780, 272.6767,  31.130,   8.759,   0.4736, 635.3758,  76.6816,  16.7286,  23.3,1000.9,   0.0014,    3 - 2,    2
 2018-01-21, 12:15:23,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523006,  38.2373,   9.2808, 272.8126,  31.015,   8.796,   0.4760, 285.6921,  76.8760,  16.7370,  23.4,1001.2,   0.0012,    3 - 2,    2
 2018-01-21, 12:15:54,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523258,  38.2317,   9.3152, 272.2002,  30.999,   8.781,   0.4755, 330.5066,  76.4318,  16.6994,  23.4,1000.9,   0.0014,    3 - 2,    2
 2018-01-21, 12:16:30,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523000,  38.2588,   9.3028, 273.0700,  31.052,   8.794,   0.4729, 433.6741,  76.7239,  16.7528,  23.4,1000.4,   0.0011,    3 - 2,    2
 2018-01-21, 12:17:17,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523812,  38.2464,   9.2522, 272.4888,  31.049,   8.776,   0.4734, 850.9484,  77.0042,  16.7171,  23.4,1002.0,   0.0010,    3 - 2,    2
 2018-01-21, 12:18:45,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523853,  38.2834,   9.2920, 273.6653,  31.119,   8.794,   0.4683, 853.4538,  76.9306,  16.7893,  23.4,1001.1,   0.0009,    3 - 2,    2
 2018-01-21, 12:20:25,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523854,  38.2720,   9.3010, 273.6221,  31.117,   8.793,   0.4669, 855.5357,  76.8668,  16.7866,  23.6, 999.8,   0.0009,    3 - 2,    2
 2018-01-21, 12:21:37,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523811,  38.1947,   9.2548, 272.2425,  31.001,   8.782,   0.4743, 895.1173,  77.0170,  16.7020,  23.6,1001.1,   0.0012,    3 - 2,    2
 2018-01-21, 12:22:48,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523813,  38.2870,   9.2898, 273.2516,  31.089,   8.789,   0.4726, 866.7456,  76.8258,  16.7639,  23.6,1000.3,   0.0009,    3 - 2,    2
 2018-01-21, 12:23:19,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523799,  38.2481,   9.2862, 273.0919,  31.068,   8.790,   0.4706, 534.3934,  76.8880,  16.7541,  23.7,1000.9,   0.0015,    3 - 2,    2
 2018-01-21, 12:23:51,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523852,  38.2914,   9.2875, 272.1258,  31.051,   8.764,   0.4793, 379.8646,  76.5195,  16.6948,  23.8,1001.9,   0.0010,    3 - 2,    2
 2018-01-21, 12:24:40,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523793,  38.3150,   9.2741, 272.7635,  31.089,   8.774,   0.4760, 682.0682,  76.7623,  16.7340,  23.9,1001.4,   0.0011,    3 - 2,    2
 2018-01-21, 12:25:59,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524556,  38.2791,   9.2654, 272.2693,  31.022,   8.777,   0.4801, 746.1759,  76.7668,  16.7036,  24.5,1002.2,   0.0009,    3 - 2,    2
 2018-01-21, 12:27:40,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524745,  38.2799,   9.3121, 272.5337,  30.983,   8.796,   0.4818, 465.4207,  76.4545,  16.7199,  24.2,1001.5,   0.0009,    3 - 2,    2
 2018-01-21, 12:29:34,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524573,  38.3555,   9.2996, 273.0858,  31.071,   8.789,   0.4817, 403.0746,  76.5613,  16.7537,  24.0,1000.3,   0.0009,    3 - 2,    2
 2018-01-21, 12:30:14,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524572,  38.3623,   9.3015, 273.1574,  31.084,   8.788,   0.4797, 870.7549,  76.5520,  16.7581,  23.9,1000.4,   0.0011,    3 - 2,    2
 2018-01-21, 12:31:40,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524746,  38.2716,   9.2923, 272.4855,  31.028,   8.782,   0.4781, 427.5207,  76.6200,  16.7169,  23.9,1000.2,   0.0010,    3 - 2,    2
 2018-01-21, 12:32:15,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524550,  38.3358,   9.2489, 272.5060,  31.115,   8.758,   0.4758,1199.6725,  76.8569,  16.7182,  23.9,1001.0,   0.0012,    3 - 2,    2
 2018-01-21, 12:33:27,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524730,  38.2882,   9.2713, 272.7678,  31.039,   8.788,   0.4785, 594.0413,  76.8401,  16.7342,  23.8,1000.8,   0.0010,    3 - 2,    2
 2018-01-21, 12:34:52,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524566,  38.3281,   9.2740, 273.7871,  31.156,   8.788,   0.4677, 726.5724,  77.0247,  16.7968,  23.8,1001.5,   0.0009,    3 - 2,    2
 2018-01-21, 12:35:24,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED524392,  38.2883,   9.2586, 273.3112,  31.178,   8.766,   0.4631, 439.9344,  77.0984,  16.7676,  23.9,1001.5,   0.0010,    3 - 2,    2
 2018-01-21, 12:36:49,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED523581,  38.1951,   9.2940, 272.4504,  30.981,   8.794,   0.4723, 687.5584,  76.7501,  16.7147,  23.8, 999.8,   0.0012,    3 - 2,    2
 2018-01-21, 12:37:20,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530551,  38.4434,   9.3437, 275.0277,  31.148,   8.830,   0.4792, 413.5901,  76.5655,  16.8729,  23.7,1001.3,   0.0009,    3 - 2,    2
 2018-01-21, 12:37:55,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530830,  38.4318,   9.3025, 274.7044,  31.206,   8.803,   0.4722, 541.4631,  76.8376,  16.8530,  23.7,1001.3,   0.0011,    3 - 2,    2
 2018-01-21, 12:44:44,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530556,  38.4458,   9.3449, 275.2359,  31.093,   8.852,   0.4841, 575.7720,  76.6093,  16.8856,  24.2, 999.9,   0.0009,    4 - 3,    3
 2018-01-21, 12:45:15,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530251,  38.4344,   9.3231, 275.1779,  31.206,   8.818,   0.4719, 843.0037,  76.7951,  16.8821,  24.1,1001.2,   0.0007,    3 - 2,    2
 2018-01-21, 12:45:47,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530563,  38.4994,   9.3266, 275.8409,  31.208,   8.839,   0.4784, 632.8104,  76.8216,  16.9228,  24.1,1001.2,   0.0013,    3 - 2,    2
